0,0
0.1,1
0.2,5
0.3,6
0.4,4
0.5,8
0.6,5
0.7,4
0.8,5
0.9,6
1,5
1.1,5
1.2,5
1.3,6
1.4,6
1.5,5
1.6,4
1.7,5
1.8,2
1.9,5
2,6
2.1,5
2.2,4
2.3,7
2.4,5
2.5,6
2.6,5
2.7,4
2.8,5
2.9,6
3,5
3.1,4
3.2,7
3.3,5
3.4,6
3.5,5
3.6,7
3.7,4
3.8,5
3.9,6
4,4
4.1,5
4.2,6
4.3,5
4.4,7
4.5,4
4.6,5
4.7,8
4.8,6
4.9,5
5,8
5.1,7
5.2,4
5.3,5
5.4,6
5.5,2
5.6,2
5.7,1
5.8,2
5.9,1
6,5
6.1,2
6.2,5
6.3,8
6.4,32
6.5,10
6.6,11
6.7,12
6.8,13
6.9,11
7,11
7.1,12
7.2,13
7.3,14
7.4,15
7.5,12
7.6,13
7.7,14
7.8,12
7.9,15
8,13
8.1,12
8.2,15
8.3,13
8.4,16
8.5,15
8.6,14
8.7,15
8.8,16
8.9,18
9,17
9.1,19
9.2,20
9.3,21
9.4,27
9.5,27
9.6,27
9.7,27
9.8,27
9.9,26
10,26
10.1,0
10.2,1
10.3,5
10.4,6
10.5,4
10.6,8
10.7,5
10.8,4
10.9,5
11,6
11.1,5
11.2,5
11.3,5
11.4,6
11.5,6
11.6,5
11.7,4
11.8,5
11.9,2
12,5
12.1,6
12.2,5
12.3,4
12.4,7
12.5,5
12.6,6
12.7,5
12.8,4
12.9,5
13,6
13.1,5
13.2,4
13.3,7
13.4,5
13.5,6
13.6,5
13.7,7
13.8,4
13.9,5
14,6
14.1,4
14.2,5
14.3,6
14.4,5
14.5,7
14.6,4
14.7,5
14.8,8
14.9,6
15,5
15.1,8
15.2,7
15.3,4
15.4,5
15.5,6
15.6,2
15.7,2
15.8,1
15.9,2
16,1
16.1,5
16.2,2
16.3,5
16.4,8
16.5,32
16.6,10
16.7,11
16.8,12
16.9,13
17,11
17.1,11
17.2,12
17.3,13
17.4,14
17.5,15
17.6,12
17.7,13
17.8,14
17.9,12
18,15
18.1,13
18.2,12
18.3,15
18.4,13
18.5,16
18.6,15
18.7,14
18.8,15
18.9,16
19,18
19.1,17
19.2,19
19.3,20
19.4,21
19.5,27
19.6,27
19.7,27
19.8,27
19.9,27
20,26
20.1,26
20.2,0
20.3,1
20.4,5
20.5,6
20.6,4
20.7,8
20.8,5
20.9,4
21,5
21.1,6
21.2,5
21.3,5
21.4,5
21.5,6
21.6,6
21.7,5
21.8,4
21.9,5
22,2
22.1,5
22.2,6
22.3,5
22.4,4
22.5,7
22.6,5
22.7,6
22.8,5
22.9,4
23,5
23.1,6
23.2,5
23.3,4
23.4,7
23.5,5
23.6,6
23.7,5
23.8,7
23.9,4
24,5
24.1,6
24.2,4
24.3,5
24.4,6
24.5,5
24.6,7
24.7,4
24.8,5
24.9,8
25,6
25.1,5
25.2,8
25.3,7
25.4,4
25.5,5
25.6,6
25.7,2
25.8,2
25.9,1
26,2
26.1,1
26.2,5
26.3,2
26.4,5
26.5,8
26.6,32
26.7,10
26.8,11
26.9,12
27,13
27.1,11
27.2,11
27.3,12
27.4,13
27.5,14
27.6,15
27.7,12
27.8,13
27.9,14
28,12
28.1,15
28.2,13
28.3,12
28.4,15
28.5,13
28.6,16
28.7,15
28.8,14
28.9,15
29,16
29.1,18
29.2,17
29.3,19
29.4,20
29.5,21
29.6,27
29.7,27
29.8,27
29.9,27
30,27
30.1,26
30.2,26
30.3,0
30.4,1
30.5,5
30.6,6
30.7,4
30.8,8
30.9,5
31,4
31.1,5
31.2,6
31.3,5
31.4,5
31.5,5
31.6,6
31.7,6
31.8,5
31.9,4
32,5
32.1,2
32.2,5
32.3,6
32.4,5
32.5,4
32.6,7
32.7,5
32.8,6
32.9,5
33,4
33.1,5
33.2,6
33.3,5
33.4,4
33.5,7
33.6,5
33.7,6
33.8,5
33.9,7
34,4
34.1,5
34.2,6
34.3,4
34.4,5
34.5,6
34.6,5
34.7,7
34.8,4
34.9,5
35,8
35.1,6
35.2,5
35.3,8
35.4,7
35.5,4
35.6,5
35.7,6
35.8,2
35.9,2
36,1
36.1,2
36.2,1
36.3,5
36.4,2
36.5,5
36.6,8
36.7,32
36.8,10
36.9,11
37,12
37.1,13
37.2,11
37.3,11
37.4,12
37.5,13
37.6,14
37.7,15
37.8,12
37.9,13
38,14
38.1,12
38.2,15
38.3,13
38.4,12
38.5,15
38.6,13
38.7,16
38.8,15
38.9,14
39,15
39.1,16
39.2,18
39.3,17
39.4,19
39.5,20
39.6,21
39.7,27
39.8,27
39.9,27
40,27
40.1,27
40.2,26
40.3,26
40.4,0
40.5,1
40.6,5
40.7,6
40.8,4
40.9,8
41,5
41.1,4
41.2,5
41.3,6
41.4,5
41.5,5
41.6,5
41.7,6
41.8,6
41.9,5
42,4
42.1,5
42.2,2
42.3,5
42.4,6
42.5,5
42.6,4
42.7,7
42.8,5
42.9,6
43,5
43.1,4
43.2,5
43.3,6
43.4,5
43.5,4
43.6,7
43.7,5
43.8,6
43.9,5
44,7
44.1,4
44.2,5
44.3,6
44.4,4
44.5,5
44.6,6
44.7,5
44.8,7
44.9,4
45,5
45.1,8
45.2,6
45.3,5
45.4,8
45.5,7
45.6,4
45.7,5
45.8,6
45.9,2
46,2
46.1,1
46.2,2
46.3,1
46.4,5
46.5,2
46.6,5
46.7,8
46.8,32
46.9,10
47,11
47.1,12
47.2,13
47.3,11
47.4,11
47.5,12
47.6,13
47.7,14
47.8,15
47.9,12
48,13
48.1,14
48.2,12
48.3,15
48.4,13
48.5,12
48.6,15
48.7,13
48.8,16
48.9,15
49,14
49.1,15
49.2,16
49.3,18
49.4,17
49.5,19
49.6,20
49.7,21
49.8,27
49.9,27
50,27
50.1,27
50.2,27
50.3,26
50.4,26
50.5,37
50.6,36
50.7,36
50.8,36
50.9,35
51,36
51.1,36
51.2,36
51.3,35
51.4,34
51.5,35
51.6,34
51.7,34
51.8,34
51.9,34
52,34
52.1,33
52.2,33
52.3,33
52.4,32
52.5,32
52.6,32
52.7,32
52.8,32
52.9,32
53,32
53.1,31
53.2,30
53.3,30
53.4,30
53.5,30
53.6,30
53.7,30
53.8,30
53.9,30
54,29
54.1,29
54.2,29
54.3,29
54.4,29
54.5,29
54.6,28
54.7,28
54.8,28
54.9,28
55,27
55.1,27
55.2,27
55.3,27
55.4,27
55.5,27
55.6,26
55.7,27
55.8,27
55.9,26
56,26
56.1,26
56.2,26
56.3,26
56.4,25
56.5,25
56.6,25
56.7,25
56.8,25
56.9,24
57,25
57.1,25
57.2,25
57.3,25
57.4,24
57.5,24
57.6,24
57.7,24
57.8,24
57.9,25
58,24
58.1,24
58.2,24
58.3,24
58.4,23
58.5,23
58.6,23
58.7,24
58.8,24
58.9,24
59,24
59.1,24
59.2,24
59.3,24
59.4,24
59.5,23
59.6,23
59.7,23
59.8,23
59.9,23
60,23
60.1,23
60.2,22
60.3,22
60.4,22
60.5,23
60.6,23
60.7,23
60.8,22
60.9,22
61,22
61.1,22
61.2,22
61.3,22
61.4,22
61.5,22
61.6,22
61.7,21
61.8,21
61.9,21
62,22
62.1,22
62.2,22
62.3,22
62.4,22
62.5,21
62.6,21
62.7,22
62.8,21
62.9,21
63,21
63.1,21
63.2,21
63.3,20
63.4,20
63.5,20
63.6,20
63.7,21
63.8,21
63.9,21
64,21
64.1,21
64.2,20
64.3,21
64.4,21
64.5,21
64.6,21
64.7,21
64.8,21
64.9,20
65,21
65.1,20
65.2,20
65.3,20
65.4,21
65.5,21
65.6,22
65.7,22
65.8,21
65.9,21
66,21
66.1,21
66.2,21
66.3,22
66.4,22
66.5,22
66.6,22
66.7,22
66.8,21
66.9,21
67,22
67.1,23
67.2,23
67.3,24
67.4,24
67.5,24
67.6,24
67.7,23
67.8,23
67.9,23
68,24
68.1,23
68.2,23
68.3,23
68.4,23
68.5,23
68.6,23
68.7,23
68.8,24
68.9,24
69,24
69.1,24
69.2,24
69.3,24
69.4,24
69.5,24
69.6,23
69.7,23
69.8,23
69.9,23
70,23
70.1,22
70.2,22
70.3,22
70.4,22
70.5,23
70.6,22
70.7,22
70.8,22
70.9,22
71,23
71.1,22
71.2,22
71.3,22
71.4,22
71.5,22
71.6,21
71.7,21
71.8,21
71.9,21
72,21
72.1,21
72.2,22
72.3,21
72.4,21
72.5,21
72.6,21
72.7,21
72.8,21
72.9,21
73,21
73.1,21
73.2,21
73.3,21
73.4,21
73.5,20
73.6,21
73.7,21
73.8,22
73.9,23
74,22
74.1,22
74.2,22
74.3,22
74.4,22
74.5,22
74.6,22
74.7,22
74.8,22
74.9,22
75,22
75.1,21
75.2,21
75.3,21
75.4,22
75.5,22
75.6,22
75.7,22
75.8,22
75.9,22
76,21
76.1,21
76.2,22
76.3,22
76.4,22
76.5,23
76.6,22
76.7,22
76.8,22
76.9,23
77,22
77.1,24
77.2,24
77.3,23
77.4,23
77.5,23
77.6,23
77.7,23
77.8,23
77.9,23
78,23
78.1,22
78.2,23
78.3,23
78.4,22
78.5,22
78.6,23
78.7,23
78.8,24
78.9,24
79,24
79.1,24
79.2,24
79.3,24
79.4,23
79.5,23
79.6,23
79.7,23
79.8,23
79.9,23
80,22
80.1,22
80.2,22
80.3,22
80.4,23
80.5,23
80.6,23
80.7,22
80.8,22
80.9,22
81,22
81.1,22
81.2,22
81.3,22
81.4,22
81.5,22
81.6,21
81.7,21
81.8,21
81.9,21
82,21
82.1,21
82.2,21
82.3,21
82.4,20
82.5,21
82.6,21
82.7,21
82.8,21
82.9,21
83,20
83.1,20
83.2,21
83.3,21
83.4,21
83.5,22
83.6,22
83.7,21
83.8,21
83.9,21
84,21
84.1,21
84.2,22
84.3,23
84.4,23
84.5,23
84.6,23
84.7,23
84.8,24
84.9,24
85,24
85.1,24
85.2,24
85.3,24
85.4,24
85.5,24
85.6,24
85.7,24
85.8,23
85.9,24
86,25
86.1,25
86.2,24
86.3,24
86.4,24
86.5,24
86.6,24
86.7,24
86.8,25
86.9,25
87,24
87.1,24
87.2,24
87.3,24
87.4,24
87.5,24
87.6,24
87.7,25
87.8,25
87.9,25
88,24
88.1,24
88.2,24
88.3,24
88.4,24
88.5,24
88.6,24
88.7,24
88.8,24
88.9,23
89,24
89.1,23
89.2,23
89.3,24
89.4,24
89.5,24
89.6,24
89.7,23
89.8,24
89.9,24
90,25
90.1,25
90.2,26
90.3,25
90.4,25
90.5,25
90.6,25
90.7,25
90.8,25
90.9,26
91,27
91.1,27
91.2,27
91.3,27
91.4,27
91.5,27
91.6,28
91.7,28
91.8,28
91.9,29
92,29
92.1,29
92.2,28
92.3,28
92.4,28
92.5,29
92.6,30
92.7,30
92.8,30
92.9,30
93,29
93.1,29
93.2,29
93.3,30
93.4,29
93.5,30
93.6,30
93.7,29
93.8,29
93.9,29
94,29
94.1,29
94.2,30
94.3,30
94.4,30
94.5,30
94.6,30
94.7,29
94.8,29
94.9,29
95,29
95.1,30
95.2,30
95.3,29
95.4,29
95.5,29
95.6,28
95.7,28
95.8,28
95.9,28
96,29
96.1,29
96.2,28
96.3,29
96.4,28
96.5,28
96.6,27
96.7,28
96.8,28
96.9,28
97,28
97.1,27
97.2,27
97.3,26
97.4,26
97.5,26
97.6,27
97.7,28
97.8,28
97.9,27
98,27
98.1,27
98.2,26
98.3,26
98.4,27
98.5,27
98.6,26
98.7,26
98.8,26
98.9,26
99,26
99.1,26
99.2,27
99.3,27
99.4,28
99.5,28
99.6,28
99.7,28
99.8,28
99.9,29
100,29
100.1,30
100.2,30
100.3,30
100.4,30
100.5,30
100.6,31
100.7,31
100.8,32
100.9,33
101,34
101.1,35
101.2,35
101.3,35
101.4,35
101.5,36
101.6,36
101.7,37
101.8,38
101.9,38
102,38
102.1,38
102.2,38
102.3,39
102.4,40
102.5,40
102.6,42
102.7,43
102.8,43
102.9,43
103,43
103.1,44
103.2,45
103.3,45
103.4,46
103.5,47
103.6,47
103.7,47
103.8,47
103.9,47
104,48
104.1,49
104.2,50
104.3,52
104.4,52
104.5,53
104.6,53
104.7,53
104.8,54
104.9,54
105,55
105.1,56
105.2,58
105.3,58
105.4,58
105.5,58
105.6,58
105.7,58
105.8,59
105.9,60
106,62
106.1,62
106.2,63
106.3,63
106.4,64
106.5,64
106.6,65
106.7,66
106.8,67
106.9,68
107,68
107.1,67
107.2,68
107.3,68
107.4,69
107.5,70
107.6,72
107.7,73
107.8,73
107.9,73
108,74
108.1,75
108.2,75
108.3,76
108.4,76
108.5,78
108.6,78
108.7,78
108.8,77
108.9,78
109,79
109.1,80
109.2,80
109.3,82
109.4,83
109.5,84
109.6,84
109.7,85
109.8,85
109.9,86
110,86
110.1,88
110.2,88
110.3,88
110.4,88
110.5,88
110.6,88
110.7,89
110.8,90
110.9,91
111,93
111.1,93
111.2,93
111.3,93
111.4,94
111.5,94
111.6,94
111.7,96
111.8,96
111.9,97
112,96
112.1,96
112.2,96
112.3,96
112.4,97
112.5,98
112.6,99
112.7,99
112.8,98
112.9,97
113,97
113.1,97
113.2,97
113.3,97
113.4,98
113.5,97
113.6,96
113.7,96
113.8,96
113.9,95
114,95
114.1,94
114.2,95
114.3,94
114.4,93
114.5,92
114.6,92
114.7,91
114.8,90
114.9,90
115,91
115.1,91
115.2,91
115.3,90
115.4,89
115.5,89
115.6,88
115.7,88
115.8,88
115.9,88
116,87
116.1,86
116.2,84
116.3,84
116.4,84
116.5,83
116.6,84
116.7,84
116.8,84
116.9,83
117,82
117.1,82
117.2,81
117.3,81
117.4,81
117.5,81
117.6,81
117.7,80
117.8,79
117.9,79
118,86
118.1,86
118.2,88
118.3,88
118.4,88
118.5,88
118.6,88
118.7,88
118.8,89
118.9,90
119,91
119.1,93
119.2,93
119.3,93
119.4,93
119.5,94
119.6,94
119.7,94
119.8,96
119.9,96
120,97
120.1,96
120.2,96
120.3,96
120.4,96
120.5,97
120.6,98
120.7,99
120.8,99
120.9,98
121,97
121.1,97
121.2,97
121.3,97
121.4,97
121.5,98
121.6,97
121.7,96
121.8,96
121.9,96
122,95
122.1,95
122.2,94
122.3,95
122.4,94
122.5,93
122.6,92
122.7,92
122.8,91
122.9,90
123,90
123.1,91
123.2,91
123.3,91
123.4,90
123.5,89
123.6,89
123.7,88
123.8,88
123.9,88
124,88
124.1,87
124.2,86
124.3,84
124.4,84
124.5,84
124.6,83
124.7,84
124.8,84
124.9,84
125,83
125.1,82
125.2,82
125.3,81
125.4,81
125.5,81
125.6,81
125.7,81
125.8,80
125.9,79
126,79
126.1,82
126.2,82
126.3,81
126.4,81
126.5,81
126.6,81
126.7,81
126.8,80
126.9,79
127,79
127.1,82
127.2,82
127.3,81
127.4,81
127.5,81
127.6,81
127.7,81
127.8,80
127.9,79
128,79
128.1,82
128.2,82
128.3,81
128.4,81
128.5,81
128.6,81
128.7,81
128.8,80
128.9,79
129,79
129.1,97
129.2,97
129.3,98
129.4,97
129.5,96
129.6,96
129.7,96
129.8,95
129.9,95
130,94
130.1,95
130.2,94
130.3,93
130.4,92
130.5,92
130.6,91
130.7,90
130.8,90
130.9,91
131,91
131.1,91
131.2,90
131.3,89
131.4,89
131.5,88
131.6,88
131.7,88
131.8,88
131.9,87
132,86
132.1,84
132.2,84
132.3,84
132.4,83
132.5,84
132.6,84
132.7,84
132.8,83
132.9,82
133,82
133.1,81
133.2,81
133.3,81
133.4,81
133.5,81
133.6,80
133.7,79
133.8,79
133.9,78
134,78
134.1,78
134.2,79
134.3,80
134.4,80
134.5,80
134.6,80
134.7,80
134.8,80
134.9,80
135,80
135.1,80
135.2,81
135.3,80
135.4,79
135.5,79
135.6,80
135.7,80
135.8,80
135.9,82
136,82
136.1,82
136.2,82
136.3,82
136.4,83
136.5,83
136.6,83
136.7,84
136.8,85
136.9,85
137,84
137.1,84
137.2,84
137.3,84
137.4,85
137.5,86
137.6,87
137.7,88
137.8,87
137.9,87
138,87
138.1,88
138.2,88
138.3,88
138.4,88
138.5,88
138.6,88
138.7,87
138.8,87
138.9,87
139,87
139.1,87
139.2,88
139.3,89
139.4,89
139.5,89
139.6,88
139.7,89
139.8,89
139.9,89
140,89
140.1,89
140.2,89
140.3,88
140.4,87
140.5,87
140.6,86
140.7,86
140.8,86
140.9,87
141,88
141.1,88
141.2,87
141.3,87
141.4,87
141.5,86
141.6,86
141.7,86
141.8,86
141.9,86
142,85
142.1,85
142.2,84
142.3,84
142.4,85
142.5,84
142.6,86
142.7,86
142.8,85
142.9,85
143,85
143.1,85
143.2,85
143.3,85
143.4,85
143.5,85
143.6,84
143.7,83
143.8,83
143.9,83
144,83
144.1,83
144.2,84
144.3,85
144.4,85
144.5,84
144.6,84
144.7,84
144.8,84
144.9,85
145,85
145.1,85
145.2,85
145.3,85
145.4,84
145.5,84
145.6,85
145.7,85
145.8,86
145.9,87
146,87
146.1,87
146.2,87
146.3,87
146.4,87
146.5,87
146.6,88
146.7,88
146.8,89
146.9,88
147,87
147.1,87
147.2,87
147.3,87
147.4,86
147.5,87
147.6,88
147.7,88
147.8,88
147.9,88
148,88
148.1,88
148.2,88
148.3,87
148.4,88
148.5,88
148.6,87
148.7,86
148.8,86
148.9,86
149,86
149.1,87
149.2,88
149.3,88
149.4,88
149.5,88
149.6,88
149.7,87
149.8,87
149.9,87
150,87
150.1,87
150.2,87
150.3,86
150.4,85
150.5,85
150.6,85
150.7,85
150.8,85
150.9,86
151,86
151.1,86
151.2,85
151.3,85
151.4,85
151.5,85
151.6,85
151.7,86
151.8,86
151.9,85
152,84
152.1,83
152.2,83
152.3,83
152.4,83
152.5,84
152.6,85
152.7,85
152.8,85
152.9,84
153,84
153.1,84
153.2,83
153.3,84
153.4,84
153.5,84
153.6,83
153.7,83
153.8,82
153.9,83
154,82
154.1,83
154.2,83
154.3,83
154.4,83
154.5,82
154.6,81
154.7,81
154.8,80
154.9,80
155,80
155.1,80
155.2,80
155.3,78
155.4,77
155.5,77
155.6,76
155.7,76
155.8,77
155.9,77
156,77
156.1,77
156.2,76
156.3,76
156.4,76
156.5,75
156.6,75
156.7,74
156.8,74
156.9,73
157,72
157.1,71
157.2,71
157.3,71
157.4,71
157.5,71
157.6,71
157.7,70
157.8,70
157.9,69
158,69
158.1,68
158.2,68
158.3,68
158.4,68
158.5,67
158.6,66
158.7,65
158.8,64
158.9,64
159,64
159.1,63
159.2,64
159.3,64
159.4,63
159.5,62
159.6,61
159.7,61
159.8,61
159.9,60
160,60
160.1,59
160.2,59
160.3,58
160.4,58
160.5,57
160.6,57
160.7,56
160.8,56
160.9,57
161,56
161.1,56
161.2,55
161.3,54
161.4,53
161.5,53
161.6,53
161.7,52
161.8,52
161.9,52
162,51
162.1,51
162.2,50
162.3,50
162.4,50
162.5,50
162.6,49
